Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4870970,,None,527.62,1,3.52,27,COc1ncc(N2CCOCC2)cc1S(=O)(=O)Nc1cncc(-c2ccc(CN3CCCC3)cc2F)c1,IC50,'=',19.95,nM,7.7,,,UO_0000065,14.59,0.28,4.18,7.95,0,CHEMBL4828192,Inhibition of PI3Kdelta in human whole blood assessed as reduction in cytostim-stimulated IFNgamma production preincubated for 1 hr followed by cytostim stimulation and measured after 20 hrs by electrochemiluminescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4825755,1,Scientific Literature,J Med Chem,2021,None,TIME = 21.0 hr,INHIBITOR,,7.7
CHEMBL4878638,,None,630.74,1,3.45,28.formic acid salt,COc1ncc(N2CCOCC2)cc1S(=O)(=O)Nc1cncc(-c2ccc(CN3CCN(C(C)C)CC3)cc2F)c1.O=CO,IC50,'=',3.162,nM,8.5,,,UO_0000065,14.54,0.28,5.05,8.49,0,CHEMBL4828192,Inhibition of PI3Kdelta in human whole blood assessed as reduction in cytostim-stimulated IFNgamma production preincubated for 1 hr followed by cytostim stimulation and measured after 20 hrs by electrochemiluminescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4825755,1,Scientific Literature,J Med Chem,2021,None,TIME = 21.0 hr,INHIBITOR,,8.5
CHEMBL4460644,,None,417.52,0,3.26,25,CN(C)Cc1cccc(-c2cc(-c3ccnn3C3CCOCC3)c3c(N)ncnn23)c1,IC50,'=',16,nM,7.8,,,UO_0000065,18.67,0.34,4.54,9.01,0,CHEMBL4427873,Inhibition of PI3Kdelta in BCR-stimulated human B cells assessed as suppression of CD86 expression after 18 hrs by FACS analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4425186,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,16
CHEMBL3585620,,None,386.43,0,1.33,59,O=c1cc(N2CCOCC2)nc2c(NS(=O)(=O)c3ccccc3)cccn12,IC50,'=',1700,nM,5.77,,,UO_0000065,14.93,0.29,4.44,6.2,0,CHEMBL3587455,Inhibition of N-terminal His-tagged human p110delta expressed in Sf9 cells co-expressing p85alpha regulatory subunit using phosphatidylinositol substrate and [gamma-33P]-ATP by basic thin layer chromatography technique based lipid kinase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3585342,1,Scientific Literature,Bioorg Med Chem,2015,CHEMBL3308860,,,,1.7
CHEMBL3799511,,None,481.52,0,3.26,11,C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,IC50,'=',11,nM,7.96,,,UO_0000065,16.53,0.31,4.7,10.55,0,CHEMBL3802886,Inhibition of human recombinant PI3Kdelta using PIP2 as substrate preincubated for 20 mins followed by substrate addition measured after 80 mins by luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3797054,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,0.011
CHEMBL4528472,,None,527.58,1,1.78,13,O=C([C@H]1CCCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,IC50,'=',36,nM,7.44,,,UO_0000065,14.11,0.27,5.66,7.12,0,CHEMBL4432772,Inhibition of PI3Kdelta N836D mutant (unknown origin) expressed in Sf21 cells co-expressing p85 by kinase-glo luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,O00329,N836D,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4431368,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL4106362,,,,36
CHEMBL3781634,,None,334.38,0,3.03,15,COc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,IC50,'=',8500,nM,5.07,,,UO_0000065,15.16,0.28,2.04,5.92,0,CHEMBL3784756,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3779810,1,Scientific Literature,ACS Med Chem Lett,2016,None,,,,8500
CHEMBL4578696,,None,437.45,0,3.8,36,O=c1c2c(F)cccc2nc([C@@H]2CCCN2c2nc(F)nc3[nH]cnc23)n1C1CCCC1,IC50,'=',178,nM,6.75,,,UO_0000065,15.43,0.29,2.95,7.29,0,CHEMBL4369710,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate after 2 hrs by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4368891,1,Scientific Literature,Medchemcomm,2019,None,,,,178
CHEMBL4554096,,None,423.48,0,3.45,29,O=c1c2ccccc2nc([C@@H]2CCCN2c2ncnc3[nH]cnc23)n1Cc1ccccc1,IC50,'=',498,nM,6.3,,,UO_0000065,14.88,0.27,2.85,6.81,0,CHEMBL4369710,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate after 2 hrs by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4368891,1,Scientific Literature,Medchemcomm,2019,None,,,,498
CHEMBL3770144,,None,481.48,0,2.85,A2,COc1ccc(C(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(O)c1,IC50,'=',348,nM,6.46,,,UO_0000065,13.41,0.25,3.61,5.75,0,CHEMBL3772544,Inhibition of human PI3Kdelta by fluorescence-based immunoassay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3769326,1,Scientific Literature,Medchemcomm,2015,None,,,,348
CHEMBL3769739,,None,485.9,0,3.5,A1,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)c4cc(Cl)ccc4O)CC3)c(F)cc2c1=O,IC50,'=',553,nM,6.26,,,UO_0000065,12.88,0.25,2.76,6.07,0,CHEMBL3772544,Inhibition of human PI3Kdelta by fluorescence-based immunoassay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3769326,1,Scientific Literature,Medchemcomm,2015,None,,,,553
CHEMBL4516095,,None,561.61,1,4.35,28d,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,IC50,'=',47,nM,7.33,,,UO_0000065,13.05,0.24,2.98,4.5,0,CHEMBL4405141,Inhibition of human PI3Kdelta assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None,,,,47
CHEMBL3943844,,None,483.87,0,3.37,BDBM198019,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(Cl)c2c(=O)n1-c1cncc(C(F)F)c1,IC50,'=',4,nM,8.4,,351498,UO_0000065,17.36,0.34,5.03,5.2,0,CHEMBL3887754,Time-Resolved Fluorescence Resonance Energy transfer (TR-FRET) Assay: Class I PI3K isoforms were expressed and purified as heterodimeric recombinant proteins. All assay reagents and buffers for the TR-FRET assay were purchased from Millipore. PI3K isoforms were assayed under initial rate conditions in the presence of 25 mM Hepes (pH 7.4),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3954776,,None,451.85,0,2.57,BDBM198040,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2ccc(F)c(Cl)c2c(=O)n1-c1cccnc1,IC50,'=',4,nM,8.4,,351519,UO_0000065,18.59,0.36,5.83,5.2,0,CHEMBL3887754,Time-Resolved Fluorescence Resonance Energy transfer (TR-FRET) Assay: Class I PI3K isoforms were expressed and purified as heterodimeric recombinant proteins. All assay reagents and buffers for the TR-FRET assay were purchased from Millipore. PI3K isoforms were assayed under initial rate conditions in the presence of 25 mM Hepes (pH 7.4),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3909179,,None,465.88,0,2.88,BDBM198046,Cc1ccncc1-n1c([C@H](C)Nc2nc(N)nc(N)c2C#N)nc2ccc(F)c(Cl)c2c1=O,IC50,'=',27,nM,7.57,,351525,UO_0000065,16.25,0.31,4.69,4.69,0,CHEMBL3887754,Time-Resolved Fluorescence Resonance Energy transfer (TR-FRET) Assay: Class I PI3K isoforms were expressed and purified as heterodimeric recombinant proteins. All assay reagents and buffers for the TR-FRET assay were purchased from Millipore. PI3K isoforms were assayed under initial rate conditions in the presence of 25 mM Hepes (pH 7.4),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2165502,,None,547.73,1,3.72,30,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C4COC4)CC3(C)C)cc2n1,IC50,'=',2.3,nM,8.64,,,UO_0000065,15.77,0.3,4.92,12.03,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,2.3
CHEMBL2165497,,None,477.64,0,3.39,25,CN(C)C1CCN(Cc2cc3nc(-n4cnc5ccccc54)nc(N4CCOCC4)c3s2)CC1,IC50,'=',23,nM,7.64,,,UO_0000065,15.99,0.31,4.25,12.21,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,23
CHEMBL2165667,,None,492.65,0,3.22,16,CN(C)C1CCN(Cc2cc3nc(-c4cccc5c4CC(=O)N5)nc(N4CCOCC4)c3s2)CC1,IC50,'=',41,nM,7.39,,,UO_0000065,14.99,0.29,4.17,10.01,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,41
CHEMBL3928926,,None,433.86,0,2.43,BDBM198006,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(Cl)c2c(=O)n1-c1cccnc1,IC50,'=',0.6,nM,9.22,,351485,UO_0000065,21.26,0.41,6.79,5.71,0,CHEMBL3887754,Time-Resolved Fluorescence Resonance Energy transfer (TR-FRET) Assay: Class I PI3K isoforms were expressed and purified as heterodimeric recombinant proteins. All assay reagents and buffers for the TR-FRET assay were purchased from Millipore. PI3K isoforms were assayed under initial rate conditions in the presence of 25 mM Hepes (pH 7.4),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3982635,,None,451.85,0,2.57,BDBM198016,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(Cl)c2c(=O)n1-c1cncc(F)c1,IC50,'=',2,nM,8.7,,351495,UO_0000065,19.25,0.37,6.13,5.39,0,CHEMBL3887754,Time-Resolved Fluorescence Resonance Energy transfer (TR-FRET) Assay: Class I PI3K isoforms were expressed and purified as heterodimeric recombinant proteins. All assay reagents and buffers for the TR-FRET assay were purchased from Millipore. PI3K isoforms were assayed under initial rate conditions in the presence of 25 mM Hepes (pH 7.4),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2165669,,None,477.64,0,3.37,18,CN(C)C1CCN(Cc2cc3nc(-c4cccc5nccn45)nc(N4CCOCC4)c3s2)CC1,IC50,'=',180,nM,6.75,,,UO_0000065,14.12,0.27,3.37,10.87,0,CHEMBL2167115,Inhibition of human PI3Kdelta-mediated AKT phosphorylation at S473 in Ri-1 cells after 30 mins by electrochemiluminescence assay in presence of human serum albumin and alpha1 acid glycoprotein,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Ri-1,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,0.18
CHEMBL4456953,,None,526.69,1,3.19,13a,CS(=O)(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,IC50,'=',19.95,nM,7.7,,,UO_0000065,14.62,0.29,4.51,7.44,0,CHEMBL4416685,Inhibition of PI3Kdelta (unknown origin) using biotin-PIP3 as substrate preincubated for 15 mins followed by substrate addition and measured after 60 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4414631,1,Scientific Literature,J Med Chem,2019,None,,,,7.7
CHEMBL4211185,,None,422.29,0,4.08,2,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCc2ccccc21,IC50,'=',155,nM,6.81,,,UO_0000065,16.13,0.34,2.73,7.58,0,CHEMBL4190837,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4190187,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,0.155
CHEMBL3355017,,None,451.92,0,2.99,A21,N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(Cl)c2c(=O)n1C1CCOCC1,IC50,'=',8,nM,8.1,,,UO_0000065,17.92,0.35,5.11,6.59,0,CHEMBL3379043,Inhibition of PI3Kdelta (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3351852,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,,0.008
CHEMBL3355012,,None,443.9,0,3.62,A4,N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(Cl)c2c(=O)n1-c1ccccc1,IC50,'<',3,nM,,,,UO_0000065,,,,,0,CHEMBL3379043,Inhibition of PI3Kdelta (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3351852,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,,0.003
CHEMBL477999,,None,406.55,0,4.9,14e,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3cccc4ccccc34)nc2C1,IC50,'=',126,nM,6.9,,,UO_0000065,16.97,0.32,2,16.26,0,CHEMBL989177,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1155863,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,126
CHEMBL3896043,,None,496.47,1,5.46,BDBM197721,CC[C@H](Nc1ncnc2[nH]ccc12)c1nc2cccc(F)c2c(=O)n1-c1cccc(CC(F)(F)F)c1,IC50,'=',50,nM,7.3,,351151,UO_0000065,14.71,0.28,1.84,8.25,0,CHEMBL3887747,Homogeneous Time Resolved Fluorescence Assay: The ability of the compounds of the present invention to inhibit the activity of four PI3K isoforms,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3946161,,None,514.9,2,5.42,BDBM197728,C[C@H](Nc1ncnc2[nH]ccc12)c1nc2cccc(Cl)c2c(=O)n1-c1cccc(OCC(F)(F)F)c1,IC50,'=',10,nM,8,,351158,UO_0000065,15.54,0.3,2.58,8.19,0,CHEMBL3887747,Homogeneous Time Resolved Fluorescence Assay: The ability of the compounds of the present invention to inhibit the activity of four PI3K isoforms,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3589324,,None,349.46,0,0.86,8a,CCN1C(=S)N2CCCC2c2c1nc(CN1CCOCC1)[nH]c2=O,IC50,'=',1020,nM,5.99,,,UO_0000065,17.14,0.34,5.13,9.26,0,CHEMBL3592015,Inhibition of GST-tagged p110delta (unknown origin) expressed in Sf9/Baculovirus system using [gamma-33P]ATP by scintillation proximity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3588749,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3308860,,,,1.02
CHEMBL3589377,,None,449.58,0,3.73,12c,CCN1C(=S)N2CCCC2c2c1nc(-c1ccc(OC)cc1)c(C#N)c2N1CCOCC1,IC50,'=',1810,nM,5.74,,,UO_0000065,12.77,0.25,2.01,8.85,0,CHEMBL3592015,Inhibition of GST-tagged p110delta (unknown origin) expressed in Sf9/Baculovirus system using [gamma-33P]ATP by scintillation proximity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3588749,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3308860,,,,1.81
CHEMBL2064328,,None,364.44,0,4.11,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3218574,,None,364.45,0,2.76,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4745746,,None,425.5,0,3.81,2d; L-005454840,Cc1ncc(-c2nc3c(-c4ccc5c(c4)[C@](C)(CC4CC4)C(=O)N5)ncnc3n2C)cn1,IC50,'=',200,nM,6.7,,,UO_0000065,15.74,0.29,2.89,6.8,0,CHEMBL4673080,Inhibition of PI3Kdelta in human Ramos cells assessed as reduction in anti-IgM-induced AKT phosphorylation at Ser473 residue preincubated for 20 mins followed by anti-IgM stimulation for 30 mins,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Ramos,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4665917,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME = 0.8333 hr,INHIBITOR,,200
CHEMBL4750385,,None,475.53,0,3.18,4d; L-006021422,CCn1c(-c2cnc(C)nc2)nc2c(-c3cnc4c(c3)[C@](C)(NCC(C)(C)F)C(=O)N4)ncnc21,IC50,'=',200,nM,6.7,,,UO_0000065,14.09,0.26,3.52,5.43,0,CHEMBL4673080,Inhibition of PI3Kdelta in human Ramos cells assessed as reduction in anti-IgM-induced AKT phosphorylation at Ser473 residue preincubated for 20 mins followed by anti-IgM stimulation for 30 mins,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Ramos,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4665917,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME = 0.8333 hr,INHIBITOR,,200
CHEMBL1084926,,None,372.45,0,1.79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2105763,QUISINOSTAT,2,394.48,0,2.09,JNJ-26481585; 11,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,IC50,'=',39,nM,7.41,,,UO_0000065,18.78,0.35,5.32,7.77,0,CHEMBL5127287,Inhibition of full-length PI3Kdelta (unknown origin) expressed in baculovirus infected Sf9 cells by ADP-Glo luminescent kinase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5126514,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,39
CHEMBL3814340,,None,267.34,0,2.94,16,CCCCc1cc(-c2c[nH]c3ncccc23)nc(N)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3815760,Inhibition of PI3K delta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3813616,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,10
CHEMBL3814785,,None,319.37,0,2.57,36,CCc1cc(-c2c[nH]c3ncc(-c4cnn(C)c4)cc23)nc(N)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3815760,Inhibition of PI3K delta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3813616,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,10
CHEMBL1879463,DACTOLISIB,3,469.55,1,5.89,BEZ235; 1,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,IC50,'=',7,nM,8.15,,,UO_0000065,17.37,0.31,2.26,10.66,1,CHEMBL5127276,Inhibition of PI3Kdelta (unknown origin) expressed in baculovirus expression system using L-alpha-phosphatidylinositol as substrate by luminescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5126514,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,7
CHEMBL3643437,,None,490.44,0,2.74,BDBM118323,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5cocn5)C4)c3C2)cc1C(F)(F)F,IC50,'=',11,nM,7.96,,244639,UO_0000065,16.23,0.31,5.22,7.46,0,CHEMBL3707605,Enzyme Assay: Test of Lipid Kinase Activity: The kinase reaction is performed in a final volume of 50 μl per well of a half area COSTAR,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3771254,,None,466.47,0,2.54,C1,COc1ccc(C(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cn1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL3772544,Inhibition of human PI3Kdelta by fluorescence-based immunoassay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3769326,1,Scientific Literature,Medchemcomm,2015,None,,,,1000
CHEMBL3932231,,None,414.83,0,2.94,BDBM179270,COc1c(C(C)Nc2ncnc(N)c2C#N)cc(Cl)c(F)c1-c1cnc(N)nc1,IC50,'<',20,nM,,,325915,UO_0000065,,,,,0,CHEMBL3887226,Scintillation Proximity Assay (SPA): The kinase reaction was conducted in polystyrene 384-well matrix white plate from Thermo Fisher Scientific in a final volume of 25 uL. Inhibitors were first diluted serially in DMSO and added to the plate wells before the addition of other reaction components. The final concentration of DMSO in the assay was 0.5%. The PI3K assays were carried out at room temperature in 20 mM MOPS,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2216861,,None,401.4,0,3.93,65,CC(c1oc2ccccc2c(=O)c1-c1cccc(F)c1)n1cnc2c(N)ncnc21,IC50,'<',250,nM,,,,UO_0000065,,,,,0,CHEMBL2217262,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2216751,1,Scientific Literature,J Med Chem,2012,None,,,,0.25
CHEMBL4584812,,None,282.35,0,2.68,2,Nc1ncnn2ccc(-c3ccnn3C3CCCCC3)c12,IC50,'=',405,nM,6.39,,,UO_0000065,22.64,0.42,3.71,8.64,0,CHEMBL4427866,Inhibition of PI3Kdelta (unknown origin) using PIP2:PS as substrate incubated for 3 hrs by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4425186,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,405
CHEMBL4543061,,None,359.44,0,3.74,4,Nc1ncnn2c(-c3cccnc3)cc(-c3ccnn3C3CCCCC3)c12,IC50,'=',22,nM,7.66,,,UO_0000065,21.3,0.39,3.92,8.81,0,CHEMBL4427866,Inhibition of PI3Kdelta (unknown origin) using PIP2:PS as substrate incubated for 3 hrs by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4425186,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,22
CHEMBL4557802,,None,437.53,0,2.99,14,Nc1ncnn2c(-c3cccc(S(N)(=O)=O)c3)cc(-c3ccnn3C3CCCCC3)c12,IC50,'=',14,nM,7.85,,,UO_0000065,17.95,0.35,4.86,5.85,0,CHEMBL4427866,Inhibition of PI3Kdelta (unknown origin) using PIP2:PS as substrate incubated for 3 hrs by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4425186,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,14
CHEMBL1241857,,None,351.37,0,1.59,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3891983,,None,339.36,0,1.53,27,CC(C)(CO)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,IC50,'<',1000,nM,,,,UO_0000065,,,,,0,CHEMBL3882343,Inhibition of human PI3Kdelta using PIP2 as substrate by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3882246,38,SureChEMBL Patent Bioactivity Data,,2010,None,,,,1
